%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9
1596734332296255049,5742,1596734332295048042,base_link,556,503,348,388,1251,1106,1968,950,1977,976
1596734332335576877,5743,1596734332336048042,base_link,575,502,337,388,1240,1105,2348,990,1966,927
1596734332376701058,5744,1596734332377048042,base_link,585,501,329,387,1232,1098,1364,952,2031,889
1596734332417361788,5745,1596734332417048042,base_link,575,512,686,377,1233,1355,1375,953,2011,797
1596734332457644387,5746,1596734332458048042,base_link,585,440,326,387,1219,1290,1762,949,1996,886
1596734332498365274,5747,1596734332499048042,base_link,607,544,327,388,1210,1260,1413,950,2039,805
1596734332539490208,5748,1596734332540048042,base_link,1162,543,409,399,1199,1239,1773,966,2054,852
1596734332578809520,5749,1596734332580048042,base_link,1101,575,626,378,1179,1249,2997,909,1999,894
1596734332620339216,5750,1596734332620048042,base_link,669,565,627,368,1179,1239,1742,1011,2121,887
1596734332659663006,5751,1596734332660048042,base_link,1009,616,646,358,1168,1229,1763,950,1350,898
1596734332699965438,5752,1596734332700048042,base_link,659,585,369,347,1168,1239,1680,1022,1350,949
1596734332740970710,5753,1596734332740048042,base_link,624,596,646,358,1149,1188,1804,1002,1361,960
1596734332781374482,5754,1596734332782048042,base_link,648,657,666,347,1137,1137,1732,991,2018,876
1596734332823929698,5755,1596734332823048042,base_link,668,635,637,347,1137,1116,1741,918,1380,834
1596734332863857701,5756,1596734332863048042,base_link,1141,625,676,336,1126,1116,1782,929,1400,917
1596734332905031878,5757,1596734332905048042,base_link,690,699,636,337,1179,1096,1670,991,1391,897
1596734332945816779,5758,1596734332945048042,base_link,699,646,717,327,1117,1075,1392,888,1391,969
1596734332985878612,5759,1596734332987048042,base_link,718,635,731,315,1098,1087,1858,932,1476,828
1596734333027993446,5760,1596734333027048042,base_link,988,637,718,306,1096,1055,1886,961,1412,950
1596734333067726604,5761,1596734333067048042,base_link,1355,668,719,307,1087,1055,1055,911,1422,910
1596734333107515002,5762,1596734333107048042,base_link,1049,699,718,286,1086,1024,1402,817,1771,939
1596734333147447373,5763,1596734333147048042,base_link,1142,739,729,286,1076,1024,1024,961,1431,897
1596734333187534444,5764,1596734333188048042,base_link,1050,729,718,286,1066,1003,1023,868,1432,949
1596734333228725624,5765,1596734333228048042,base_link,1101,719,729,296,1066,1003,1054,940,1463,908
1596734333268598769,5766,1596734333269048042,base_link,996,727,730,284,1119,1006,1046,891,1455,859
1596734333309997141,5767,1596734333310048042,base_link,998,718,728,286,1086,983,1413,909,2162,928
1596734333352798695,5768,1596734333351048042,base_link,1152,729,738,285,1045,972,1033,1017,1879,934
1596734333389526977,5769,1596734333391048042,base_link,769,751,751,286,1046,973,1044,910,2173,878
1596734333431704519,5770,1596734333431048042,base_link,854,739,779,264,1045,962,1022,924,1488,933
1596734333473502160,5771,1596734333471048042,base_link,832,738,727,264,1017,965,1035,922,1815,900
1596734333513148654,5772,1596734333511048042,base_link,803,709,739,276,1004,952,1032,1042,1802,955
1596734333552150885,5773,1596734333553048042,base_link,803,729,749,286,1004,941,1022,908,1504,887
1596734333592898968,5774,1596734333593048042,base_link,1129,788,761,287,985,943,1034,1064,1516,817
1596734333639124872,5775,1596734333635048042,base_link,854,750,770,275,1004,941,1002,941,1514,836
1596734333675801187,5776,1596734333675048042,base_link,782,771,760,286,963,921,1011,1062,1576,856
1596734333715814339,5777,1596734333716048042,base_link,780,748,801,274,954,923,1014,923,1609,828
1596734333756859099,5778,1596734333756048042,base_link,823,750,822,286,1004,900,991,970,1545,856
1596734333796174661,5779,1596734333797048042,base_link,834,781,790,306,921,890,1001,939,1535,856
1596734333836202330,5780,1596734333837048042,base_link,810,782,852,995,912,880,1918,880,1577,939
1596734333878596872,5781,1596734333878048042,base_link,823,791,852,1004,901,869,981,981,1586,868
1596734333919623265,5782,1596734333919538097,base_link,823,812,862,625,891,849,980,1011,1576,867
1596734333961205977,5783,1596734333960538097,base_link,843,862,851,294,860,840,959,989,1585,989
1596734333999180703,5784,1596734334000538097,base_link,843,844,862,296,861,829,1341,970,1597,876
1596734334040189350,5785,1596734334040538097,base_link,875,843,893,306,841,819,950,918,1597,877
1596734334080273422,5786,1596734334080538097,base_link,874,842,923,285,830,798,970,1016,1642,913
1596734334120143584,5787,1596734334121538097,base_link,882,871,945,328,821,799,1363,992,1639,880
1596734334161453198,5788,1596734334161538097,base_link,906,873,975,296,799,767,950,929,1684,934
1596734334199729792,5789,1596734334201538097,base_link,916,894,975,296,819,757,950,898,1658,928
1596734334241034987,5790,1596734334241538097,base_link,925,893,913,284,797,757,959,897,1667,917
1596734334281243444,5791,1596734334281538097,base_link,936,914,954,275,777,725,960,980,1658,998
1596734334320923408,5792,1596734334321538097,base_link,945,913,976,284,760,728,954,962,1701,921
1596734334361994193,5793,1596734334361538097,base_link,956,935,955,264,747,705,952,1026,1715,934
1596734334402869787,5794,1596734334402538097,base_link,956,904,995,264,736,685,952,878,1699,897
1596734334442899746,5795,1596734334443538097,base_link,987,965,1005,264,767,674,950,888,1719,753
1596734334486443618,5796,1596734334484538097,base_link,988,976,987,265,716,664,972,806,1730,949
1596734334525942187,5797,1596734334525538097,base_link,998,1018,986,255,706,644,961,837,1741,924
1596734334565769988,5798,1596734334565538097,base_link,998,915,1057,255,737,633,972,929,1751,945
1596734334605161679,5799,1596734334606538097,base_link,1019,1019,1047,255,686,623,972,919,1761,847
1596734334646416586,5800,1596734334646538097,base_link,1029,906,976,244,696,613,961,878,1782,847
1596734334686705613,5801,1596734334686538097,base_link,1029,955,1118,233,675,592,982,951,1791,980
1596734334726482423,5802,1596734334727538097,base_link,1060,1038,965,574,655,582,972,868,1854,897
1596734334768052083,5803,1596734334767538097,base_link,1039,883,1067,233,644,572,1013,965,1848,902
1596734334807019251,5804,1596734334808538097,base_link,1060,987,1027,234,624,561,983,868,1813,887
1596734334848172407,5805,1596734334848538097,base_link,1026,1070,1089,235,635,562,993,849,1865,919
1596734334889872910,5806,1596734334889538097,base_link,1069,985,1118,222,602,540,1018,986,1848,913
1596734334931391199,5807,1596734334929538097,base_link,1081,1059,1079,224,593,530,992,919,1864,888
1596734334970338071,5808,1596734334970538097,base_link,1110,955,1037,213,582,519,1002,888,1883,888
1596734335008644431,5809,1596734335010538097,base_link,1018,1037,1180,213,572,509,1013,899,1915,907
1596734335049985421,5810,1596734335050538097,base_link,1018,1119,1026,212,561,498,1031,816,1924,865
1596734335090624264,5811,1596734335091538097,base_link,1101,1048,893,224,553,489,1023,950,1648,878
1596734335131128137,5812,1596734335132538097,base_link,1131,1026,974,212,540,479,1032,939,2665,866
1596734335173110440,5813,1596734335172538097,base_link,987,1140,964,212,550,468,1022,888,1647,825
1596734335213354259,5814,1596734335213538097,base_link,946,904,1211,203,511,448,1022,945,1684,862
1596734335256502975,5815,1596734335255538097,base_link,996,1026,987,202,523,450,1036,912,1979,849
1596734335296236362,5816,1596734335295538097,base_link,1029,987,965,224,480,428,1012,817,2029,822
1596734335335478934,5817,1596734335335538097,base_link,1050,1038,945,224,469,417,1023,941,1967,785
1596734335375633380,5818,1596734335376538097,base_link,1069,944,923,212,448,407,1032,959,1966,866
1596734335416067197,5819,1596734335416538097,base_link,1112,1203,801,224,428,386,1023,919,1998,856
1596734335457568072,5820,1596734335456538097,base_link,1162,1089,985,223,428,386,1258,919,2306,846
1596734335496465550,5821,1596734335497538097,base_link,1256,925,862,234,397,366,1002,939,2080,904
1596734335536974149,5822,1596734335537538097,base_link,1204,1120,1109,234,387,356,1207,961,2090,775
1596734335581296740,5823,1596734335578538097,base_link,1286,1058,1222,223,366,345,1033,991,1380,959
1596734335616929546,5824,1596734335618538097,base_link,1286,987,987,224,356,325,1382,971,2543,863
1596734335658187486,5825,1596734335658538097,base_link,1131,986,378,223,336,314,1402,976,2641,861
1596734335697702449,5826,1596734335698538097,base_link,1101,1182,945,224,325,304,1423,970,2831,867
1596734335739056498,5827,1596734335738538097,base_link,1304,977,945,245,306,294,1033,982,1422,909
1596734335781641648,5828,1596734335779538097,base_link,1221,1111,1346,235,295,284,1013,900,2194,900
1596734335818806712,5829,1596734335821538097,base_link,1142,1223,749,244,284,263,1033,939,1463,908
1596734335861015677,5830,1596734335861538097,base_link,1256,853,893,286,264,253,1022,960,1473,969
1596734335901061003,5831,1596734335902538097,base_link,1183,852,893,264,244,244,1012,976,2147,913
1596734335941365206,5832,1596734335942538097,base_link,977,1120,831,264,233,223,1022,924,1498,943
1596734335982155411,5833,1596734335984538097,base_link,1296,842,872,254,223,224,1043,924,1488,932
1596734336029281244,5834,1596734336025538097,base_link,1141,1181,902,233,226,226,718,974,1496,921
1596734336067090156,5835,1596734336066538097,base_link,1338,1038,780,244,203,203,1074,900,1494,980
1596734336110139603,5836,1596734336107538097,base_link,1151,1428,727,254,192,200,1043,980,1513,948
1596734336152806872,5837,1596734336148538097,base_link,1101,1089,944,264,192,192,1044,935,1519,872
1596734336191402152,5838,1596734336189538097,base_link,1153,1244,821,277,192,192,1054,1011,1504,976
1596734336232501500,5839,1596734336229538097,base_link,1317,1326,935,296,192,192,1044,1001,1524,867
1596734336269091723,5840,1596734336269538097,base_link,1027,820,946,284,194,194,1055,901,1557,920
1596734336308242270,5841,1596734336309538097,base_link,1153,843,1027,286,182,191,1053,1083,1535,959
1596734336348251884,5842,1596734336349538097,base_link,1019,832,965,286,182,191,1053,908,1514,846
1596734336391887435,5843,1596734336390538097,base_link,1214,812,873,286,182,191,1053,898,1535,856
1596734336432576032,5844,1596734336431451946,base_link,1184,1018,1151,286,182,191,1023,878,1504,847
1596734336472709595,5845,1596734336471451946,base_link,1029,1100,760,286,192,202,1063,878,1524,939
1596734336512597539,5846,1596734336511451946,base_link,1039,1182,770,286,182,203,1063,908,1566,856
1596734336552289036,5847,1596734336551451946,base_link,1122,1038,1089,286,182,202,1094,899,1514,847
1596734336593622727,5848,1596734336592451946,base_link,1039,1007,1008,286,192,192,1104,961,1535,888
1596734336634168734,5849,1596734336632451946,base_link,1121,1161,862,285,182,191,1095,867,1534,897
1596734336681442408,5850,1596734336672451946,base_link,1132,832,852,286,182,191,1053,836,1545,886
1596734336713426943,5851,1596734336712451946,base_link,1286,832,1068,286,182,191,1044,898,1561,914
1596734336754369515,5852,1596734336753451946,base_link,1090,841,871,284,195,205,1057,922,1517,921
1596734336795881950,5853,1596734336795451946,base_link,1100,862,1036,284,181,190,1063,908,1535,856
1596734336837065373,5854,1596734336837451946,base_link,1131,790,872,286,182,191,1084,965,1540,913
1596734336878439026,5855,1596734336877451946,base_link,1070,832,1037,286,182,191,1053,950,1524,914
1596734336920073273,5856,1596734336919451946,base_link,1060,956,1068,286,182,182,1055,951,1545,884
1596734336961835881,5857,1596734336959451946,base_link,1101,966,688,286,182,191,1095,970,1535,887
1596734337002154075,5858,1596734337000451946,base_link,1046,946,1068,297,193,203,1044,900,1535,960
1596734337042284136,5859,1596734337041451946,base_link,1091,1038,821,275,182,191,1063,919,1504,887
1596734337082221654,5860,1596734337081451946,base_link,1141,810,943,264,195,195,1077,974,1527,952
1596734337122201493,5861,1596734337121451946,base_link,1087,1173,719,266,183,192,1085,930,1546,939
1596734337163306190,5862,1596734337162451946,base_link,1009,1131,811,244,172,181,1033,929,1524,862
1596734337202319147,5863,1596734337202451946,base_link,1162,790,831,254,171,171,1053,928,1544,825
1596734337243206708,5864,1596734337243451946,base_link,1087,1183,966,276,162,181,1014,840,1587,839
1596734337285038932,5865,1596734337284451946,base_link,1131,1016,902,264,150,159,1001,949,1564,876
1596734337324710458,5866,1596734337324451946,base_link,1081,1048,945,265,141,160,972,991,1566,940
1596734337365124796,5867,1596734337365451946,base_link,1111,914,996,264,141,142,1114,955,1591,882
1596734337405840506,5868,1596734337405451946,base_link,1131,965,779,295,131,139,621,918,1575,845
1596734337445825257,5869,1596734337446451946,base_link,1369,1100,842,296,120,129,1054,857,1607,887
1596734337486833675,5870,1596734337486451946,base_link,1285,1160,954,264,109,129,1156,939,1585,866
1596734337528320925,5871,1596734337527451946,base_link,1184,1511,1058,275,120,129,1055,961,1597,847
1596734337568541237,5872,1596734337568451946,base_link,1070,945,646,275,111,129,1043,924,2239,943
1596734337612770679,5873,1596734337608451946,base_link,1101,1048,626,296,110,129,1044,888,2234,918
1596734337651999587,5874,1596734337651451946,base_link,1225,1378,1007,286,110,129,1085,961,1576,904
1596734337691628216,5875,1596734337691451946,base_link,1276,1429,1099,286,120,139,1054,1012,1597,898
1596734337733980998,5876,1596734337731451946,base_link,1203,1398,615,285,109,129,1033,878,1606,979
1596734337775908821,5877,1596734337773451946,base_link,1275,965,1005,284,109,129,1042,908,1595,886
1596734337815959320,5878,1596734337815451946,base_link,1142,1129,624,294,123,142,1057,984,1589,859
1596734337858229020,5879,1596734337856451946,base_link,1111,986,913,799,120,130,746,929,1606,856
1596734337897708660,5880,1596734337896451946,base_link,1069,954,1190,294,133,152,635,1004,1589,911
1596734337938271549,5881,1596734337937451946,base_link,1120,1016,707,264,131,148,1083,959,1564,803
1596734337980294349,5882,1596734337978451946,base_link,1338,915,729,265,151,160,1074,991,1555,935
1596734338019693548,5883,1596734338018451946,base_link,1163,1059,996,275,161,170,1044,930,1524,919
1596734338059211474,5884,1596734338058451946,base_link,1118,998,781,276,193,193,1064,972,1556,919
1596734338103260810,5885,1596734338098451946,base_link,1048,1006,377,253,201,211,1002,959,1503,896
1596734338139238657,5886,1596734338138451946,base_link,1132,1132,739,255,223,232,1013,970,1463,918
1596734338181460012,5887,1596734338178451946,base_link,1101,1007,873,255,244,254,1053,929,1463,908
1596734338220155956,5888,1596734338220451946,base_link,977,1017,954,275,264,264,1022,935,1447,821
1596734338261215630,5889,1596734338261451946,base_link,1275,945,882,233,297,286,1026,923,1425,840
1596734338302260592,5890,1596734338302451946,base_link,998,852,862,244,305,305,1001,986,1416,862
1596734338343516527,5891,1596734338343451946,base_link,1059,1068,943,243,328,338,1016,892,1393,860
1596734338387136536,5892,1596734338383451946,base_link,1275,1140,996,233,349,346,1007,924,1394,932
1596734338423763587,5893,1596734338423451946,base_link,1151,1087,967,222,369,379,1005,943,3091,890
1596734338463550722,5894,1596734338463451946,base_link,1029,1090,904,234,378,386,1002,929,1370,888
1596734338503282602,5895,1596734338503451946,base_link,1111,1048,1006,244,408,397,992,956,5306,1016
1596734338545944615,5896,1596734338543451946,base_link,1170,1111,832,235,429,430,993,930,1361,908
1596734338585941915,5897,1596734338584451946,base_link,1112,945,1110,234,439,439,992,909,1314,925
1596734338628209006,5898,1596734338626451946,base_link,988,1079,348,224,449,449,991,960,2018,918
1596734338667361994,5899,1596734338666451946,base_link,1151,1181,727,222,480,467,1001,1021,-1,917
1596734338707558742,5900,1596734338706451946,base_link,1132,1151,935,234,490,491,982,919,308,939
1596734338747225939,5901,1596734338746451946,base_link,1029,956,811,224,500,501,971,929,-1,966
1596734338789106346,5902,1596734338787451946,base_link,1081,1120,1058,234,521,522,992,976,288,893
1596734338831286824,5903,1596734338828451946,base_link,1059,954,933,212,555,543,995,882,1898,881
1596734338868670888,5904,1596734338868451946,base_link,1070,965,966,233,561,562,981,963,1863,867
1596734338910941120,5905,1596734338910451946,base_link,916,956,893,234,583,583,980,898,1854,889
1596734338951251324,5906,1596734338954652053,base_link,1029,966,945,224,603,604,981,899,1833,960
1596734338991934019,5907,1596734338994652053,base_link,1019,966,996,224,624,624,982,858,1813,893
1596734339034823667,5908,1596734339035652053,base_link,978,925,976,224,675,644,991,950,1843,950
1596734339073493816,5909,1596734339075652053,base_link,967,945,1026,224,675,676,991,950,1915,940
1596734339113582402,5910,1596734339116652053,base_link,947,947,1026,224,706,707,991,960,2471,898
1596734339155210671,5911,1596734339156652053,base_link,916,916,965,214,727,736,991,950,2080,928
1596734339193481007,5912,1596734339196652053,base_link,884,893,974,223,747,757,1001,1006,1725,852
1596734339234417683,5913,1596734339236652053,base_link,864,864,902,213,809,788,1011,1037,1056,913
1596734339275382823,5914,1596734339276652053,base_link,820,834,904,245,810,819,1053,1055,1669,888
1596734339313547946,5915,1596734339316652053,base_link,812,801,759,223,860,849,1032,913,4236,841
1596734339354337194,5916,1596734339357652053,base_link,782,771,893,234,870,891,1073,928,4210,816
1596734339396097356,5917,1596734339398652053,base_link,760,738,830,233,911,911,1062,928,1636,794
1596734339442486186,5918,1596734339440652053,base_link,729,717,801,212,934,953,1539,993,1588,787
1596734339478153545,5919,1596734339481652053,base_link,700,700,759,214,952,961,1073,939,1576,760
1596734339519602090,5920,1596734339522652053,base_link,668,688,1129,223,983,1003,1115,935,2208,750
1596734339560402405,5921,1596734339563652053,base_link,659,647,882,234,1014,1033,1876,1013,1551,862
1596734339601175293,5922,1596734339604652053,base_link,637,626,1026,224,1055,1064,1896,971,2131,712
1596734339642435238,5923,1596734339644652053,base_link,616,605,778,222,1085,1085,2894,949,2100,927
1596734339681230738,5924,1596734339685652053,base_link,575,575,644,212,1096,1166,1906,1042,2068,803
1596734339723619962,5925,1596734339726652053,base_link,576,554,686,223,1138,1167,2575,1007,2065,933
1596734339764172298,5926,1596734339766652053,base_link,557,513,615,214,1158,1188,1896,939,2029,970
1596734339803832907,5927,1596734339807652053,base_link,525,513,276,224,1179,1208,1855,1022,1998,887
1596734339844998609,5928,1596734339847652053,base_link,484,484,934,234,1220,1270,1917,1001,1977,946
1596734339884244368,5929,1596734339888652053,base_link,471,449,627,225,1252,1292,1929,931,1968,950
1596734339930303347,5930,1596734339928652053,base_link,1348,410,955,224,1282,1302,1886,971,1946,867
1596734339966924090,5931,1596734339969652053,base_link,1007,398,565,222,1294,1344,1909,1024,1938,962
1596734340006318547,5932,1596734340009652053,base_link,1059,369,244,212,1326,1334,1807,913,1887,931
1596734340047724803,5933,1596734340049652053,base_link,1059,327,934,214,1364,1332,1721,889,3829,959
1596734340087558209,5934,1596734340091652053,base_link,1162,307,225,244,1374,1404,1413,987,1828,903
1596734340129272810,5935,1596734340132652053,base_link,1029,1029,183,214,1405,1455,1711,930,1792,888
1596734340169149367,5936,1596734340172652053,base_link,1070,278,163,203,1436,1517,1393,961,1761,904
1596734340210213843,5937,1596734340212652053,base_link,1090,1058,172,203,1467,1496,1690,873,1735,934
1596734340251556136,5938,1596734340253652053,base_link,1091,235,255,204,1487,1507,1352,991,1710,878
1596734340290832316,5939,1596734340293652053,base_link,1050,225,235,204,1508,1404,1701,940,1680,908
1596734340334189833,5940,1596734340335652053,base_link,1049,832,276,205,1539,1568,1352,930,1647,856
1596734340372917347,5941,1596734340375652053,base_link,1029,1029,225,779,1570,1456,2503,878,1644,914
1596734340420130486,5942,1596734340418652053,base_link,1008,760,172,182,1611,1497,1670,925,1612,903
1596734340459206381,5943,1596734340461652053,base_link,1029,925,111,193,1631,1487,1290,981,1556,894
1596734340499362848,5944,1596734340501652053,base_link,1009,966,122,152,1662,1528,1332,971,1577,888
1596734340538924518,5945,1596734340541652053,base_link,1029,760,677,151,1704,1774,1290,915,1530,933
1596734340578768888,5946,1596734340581652053,base_link,1181,840,679,153,1736,1745,1713,1035,1589,910
1596734340620066087,5947,1596734340621652053,base_link,1224,965,666,131,1765,1765,1249,925,1571,934
1596734340658677171,5948,1596734340661652053,base_link,957,925,657,131,1806,1662,1290,970,3233,980
1596734340701510960,5949,1596734340701652053,base_link,882,874,657,122,1869,1827,1651,891,1465,890
1596734340738912041,5950,1596734340742652053,base_link,916,916,821,100,1878,1837,2853,1001,1444,970
1596734340780072464,5951,1596734340783652053,base_link,1122,1110,646,1468,1889,1857,2092,930,1454,930
1596734340824882454,5952,1596734340824652053,base_link,1098,1070,668,111,1931,1889,2113,900,1403,889
1596734340862000889,5953,1596734340865652053,base_link,1077,658,1079,1118,1951,1909,2113,880,1403,848
1596734340902297016,5954,1596734340905652053,base_link,1038,657,975,532,2012,1929,2853,939,3108,908
1596734340942336516,5955,1596734340945652053,base_link,1181,1026,1019,521,2014,1962,1262,943,1363,880
1596734340982047892,5956,1596734340985652053,base_link,1057,699,1038,533,1478,1981,2134,972,1331,930
1596734341022203612,5957,1596734341025652053,base_link,1018,1068,1026,532,185,2001,1623,913,3051,902
1596734341062957871,5958,1596734341066652053,base_link,1070,1027,759,532,214,2021,1238,956,3917,862
1596734341103748455,5959,1596734341106652053,base_link,1111,1111,934,542,203,2042,2154,935,3165,945
1596734341144789077,5960,1596734341147652053,base_link,1070,1059,873,554,562,2062,1208,961,3130,950
1596734341186733322,5961,1596734341188652053,base_link,1098,1070,976,564,573,2094,2185,974,3058,919
1596734341226115106,5962,1596734341228652053,base_link,1100,1222,985,1138,565,2147,1233,862,3842,983
1596734341266456587,5963,1596734341268652053,base_link,1131,1181,810,573,573,2144,2215,939,3797,876
1596734341307345449,5964,1596734341309652053,base_link,1109,995,1009,727,575,2208,-1,881,1085,890
1596734341347584660,5965,1596734341349652053,base_link,1132,1090,935,1138,645,736,186,862,1067,881
1596734341385599899,5966,1596734341390652053,base_link,1050,1275,935,913,573,757,2061,911,1059,926
1596734341427996310,5967,1596734341429326095,base_link,1254,975,913,1066,592,766,3470,837,1020,836
1596734341468858109,5968,1596734341469326095,base_link,1091,1100,1048,1048,604,788,3471,817,2698,898
1596734341510651065,5969,1596734341511326095,base_link,1081,1388,1027,1068,635,798,1156,828,981,888
1596734341551689891,5970,1596734341552326095,base_link,1029,1017,924,1055,645,819,2390,823,985,913
1596734341592324824,5971,1596734341592326095,base_link,1029,1058,996,1035,655,849,2411,792,996,852
1596734341632513806,5972,1596734341633326095,base_link,978,915,1078,914,676,891,3471,786,960,792
1596734341680312548,5973,1596734341674326095,base_link,998,1048,985,820,720,912,-1,913,924,850
1596734341716072384,5974,1596734341714326095,base_link,1112,1048,955,1262,727,942,165,904,935,790
1596734341755995024,5975,1596734341755326095,base_link,1039,976,996,1076,758,983,2858,848,1288,755
1596734341794767464,5976,1596734341795326095,base_link,957,1018,1047,1087,779,1004,175,808,828,1077
1596734341834087573,5977,1596734341835326095,base_link,1141,1212,1212,913,819,1044,-1,818,1236,876
1596734341880346615,5978,1596734341875326095,base_link,1182,1047,1049,3093,843,1087,176,790,819,880
1596734341914260946,5979,1596734341916326095,base_link,1090,1079,1057,1107,861,1096,2082,777,1164,806
1596734341957317988,5980,1596734341958326095,base_link,1081,966,1058,1006,882,1136,2061,746,1155,817
1596734341999099293,5981,1596734342000326095,base_link,1122,1141,1130,954,913,1167,3337,705,2626,910
1596734342040024142,5982,1596734342040326095,base_link,1057,1152,1090,1170,934,1209,3173,706,2709,910
1596734342080889323,5983,1596734342081326095,base_link,1142,1347,1295,1201,964,1219,3327,684,2564,868
1596734342119959818,5984,1596734342122326095,base_link,1152,1356,1171,3082,985,1240,3306,674,2595,929
1596734342161756736,5985,1596734342162326095,base_link,1122,1007,1079,1128,1006,1280,2771,653,2508,956
1596734342201895186,5986,1596734342203326095,base_link,1162,1346,1120,1140,1026,1291,3265,653,2615,929
1596734342242659855,5987,1596734342243326095,base_link,1235,1213,1017,3186,1035,1322,2648,633,2523,864
1596734342283085686,5988,1596734342284326095,base_link,1100,1160,1026,1168,1075,1341,3120,632,2532,908
1596734342322263821,5989,1596734342324326095,base_link,1008,1202,1088,1180,1077,1363,3244,684,2553,847
1596734342363722935,5990,1596734342364326095,base_link,1071,1203,1181,-1,1107,1384,1137,849,2523,895
1596734342405635428,5991,1596734342406326095,base_link,1163,1388,1162,-1,1129,1405,1087,654,2370,854
1596734342445596911,5992,1596734342446326095,base_link,1029,1141,1037,-1,1129,1436,2001,644,2359,889
1596734342485734019,5993,1596734342487326095,base_link,998,1090,1068,3919,1169,1457,3215,623,2411,889
1596734342525560575,5994,1596734342528326095,base_link,1087,1255,1048,4223,1180,1487,1076,686,2308,900
1596734342568408658,5995,1596734342568326095,base_link,1029,1018,1160,2437,1200,1518,1980,654,2287,838
1596734342607323721,5996,1596734342608326095,base_link,1142,1037,1047,-1,1199,1538,1055,690,2281,996
1596734342647403755,5997,1596734342648326095,base_link,1284,1306,1131,-1,1222,1313,2012,923,2247,972
1596734342688330692,5998,1596734342690326095,base_link,1112,1285,1212,2396,1242,1385,3194,607,2209,852
1596734342728855921,5999,1596734342731326095,base_link,1173,935,1190,2300,1261,1343,1990,607,2199,965
1596734342770987487,6000,1596734342771326095,base_link,1070,956,965,2970,1086,1415,2000,602,2163,900
1596734342810495565,6001,1596734342812326095,base_link,1173,1059,1172,2270,1302,1415,2843,859,1186,854
1596734342851877925,6002,1596734342852326095,base_link,1039,1099,1108,2959,1343,1425,2514,648,1160,832
1596734342893076741,6003,1596734342893326095,base_link,1122,1069,1007,2188,1087,1528,2884,571,1700,786
1596734342933142330,6004,1596734342933326095,base_link,1286,1203,1130,2167,1098,1435,2771,838,2091,637
1596734342972730570,6005,1596734342973326095,base_link,957,791,1201,2147,1118,1456,2771,561,1638,843
1596734343013273430,6006,1596734343013326095,base_link,1039,1079,1119,2126,1158,1476,2802,612,1628,775
1596734343052745415,6007,1596734343053326095,base_link,1091,863,1007,2116,1168,1497,2277,551,1577,775
1596734343093077568,6008,1596734343094326095,base_link,1018,965,1211,2125,1190,1590,2431,556,1674,543
1596734343133692296,6009,1596734343134326095,base_link,1049,987,1150,1200,1220,1558,2802,561,1577,714
1596734343174838937,6010,1596734343175326095,base_link,1050,987,1098,2126,1240,1590,2822,756,1577,786
1596734343214581073,6011,1596734343215326095,base_link,978,1141,1181,2126,1261,1610,2483,746,1926,703
1596734343255593157,6012,1596734343255326095,base_link,1060,915,1059,2116,1313,1662,2442,715,1464,775
1596734343296246193,6013,1596734343295326095,base_link,1131,965,1079,2095,1333,1682,1979,705,1854,823
1596734343335039840,6014,1596734343335326095,base_link,1112,1141,1141,1961,1405,1980,1980,694,1536,930
1596734343375641319,6015,1596734343376326095,base_link,1120,1026,1070,2114,1407,1839,574,676,1486,746
1596734343416729325,6016,1596734343417326095,base_link,823,955,1067,1117,1405,1887,530,668,1458,841
1596734343456077998,6017,1596734343457326095,base_link,1077,1121,1059,1139,1447,1837,511,644,1752,858
1596734343496933234,6018,1596734343498326095,base_link,1039,1059,1039,1097,1457,2114,500,673,1690,929
1596734343538430843,6019,1596734343538326095,base_link,1070,894,1048,1118,1508,2114,489,900,1700,874
1596734343578141596,6020,1596734343579326095,base_link,987,1027,1027,1117,1507,2134,489,972,1648,816
1596734343619112553,6021,1596734343619326095,base_link,1081,1007,1017,1098,1518,2155,480,879,1412,833
1596734343659176114,6022,1596734343659326095,base_link,1070,955,1006,1096,1570,2175,664,946,1602,914
1596734343698979911,6023,1596734343699326095,base_link,1029,1018,1018,1087,1621,2196,644,838,1577,873
1596734343738964209,6024,1596734343739326095,base_link,1081,1018,1018,1097,1930,2227,633,889,1535,827
1596734343783222341,6025,1596734343779326095,base_link,1037,1005,1020,1075,1973,2270,616,974,1177,901
1596734343818642390,6026,1596734343819326095,base_link,1029,1007,996,1076,1950,2278,602,843,1530,852
1596734343860249940,6027,1596734343861326095,base_link,1029,987,987,1097,1271,2299,602,848,1206,939
1596734343899930616,6028,1596734343902326095,base_link,1019,976,977,1077,1981,531,1403,797,1093,960
1596734343940544243,6029,1596734343942326095,base_link,998,965,966,1076,2074,521,1331,874,1643,913
1596734343984183298,6030,1596734343983039932,base_link,967,956,935,1087,2053,541,1393,786,1084,939
1596734344022632916,6031,1596734344024039932,base_link,957,925,935,1066,1251,552,1310,858,1093,888
1596734344063516018,6032,1596734344065039932,base_link,947,915,935,1066,2095,572,1321,755,1042,878
1596734344104705754,6033,1596734344106039932,base_link,925,903,924,1055,2403,582,1330,959,1061,919
1596734344144590960,6034,1596734344147039932,base_link,905,883,913,1046,2413,613,1351,900,1021,887
1596734344186863944,6035,1596734344187039932,base_link,894,872,893,1106,2443,633,1731,897,1072,897
